State_Name,Diocese,Diocese_Detail,County_Name,Population,Percent_Catholic
Kentucky,Owensboro,Owensboro,Grayson County,,
Kentucky,Owensboro,Owensboro,Hancock County,,
Kentucky,Owensboro,Owensboro,Henderson County,,
Kentucky,Owensboro,Owensboro,Hickman County,,
Kentucky,Owensboro,Owensboro,Hopkins County,,
Kentucky,Owensboro,Owensboro,Livingston County,,
Kentucky,Owensboro,Owensboro,Logan County,,
Kentucky,Owensboro,Owensboro,Lyon County,,
Kentucky,Owensboro,Owensboro,Marshall County,,
Kentucky,Owensboro,Owensboro,McCracken County,,
Kentucky,Owensboro,Owensboro,McLean County,,
Kentucky,Owensboro,Owensboro,Muhlenberg County,,
Kentucky,Owensboro,Owensboro,Ohio County,,
Kentucky,Owensboro,Owensboro,Simpson County,,
Kentucky,Owensboro,Owensboro,Todd County,,
Kentucky,Owensboro,Owensboro,Trigg County,,
Kentucky,Owensboro,Owensboro,Union County,,
Kentucky,Owensboro,Owensboro,Warren County,,
Kentucky,Owensboro,Owensboro,Webster County,,
Louisiana,Alexandria,Alexandria,Avoyelles Parish,,
Louisiana,Alexandria,Alexandria,Caldwell Parish,,
Louisiana,Alexandria,Alexandria,Catahoula Parish,,
Louisiana,Alexandria,Alexandria,Concordia Parish,,
Louisiana,Alexandria,Alexandria,Franklin Parish,,
Louisiana,Alexandria,Alexandria,Grant Parish,,
Louisiana,Alexandria,Alexandria,LaSalle Parish,,
Louisiana,Alexandria,Alexandria,Madison Parish,,
Louisiana,Alexandria,Alexandria,Natchitoches Parish,,
Louisiana,Alexandria,Alexandria,Rapides Parish,,
Louisiana,Alexandria,Alexandria,Tensas Parish,,
Louisiana,Alexandria,Alexandria,Vernon Parish,,
Louisiana,Alexandria,Alexandria,Winn Parish,,
Louisiana,Baton Rouge,Baton Rouge,Ascension Parish,,
Louisiana,Baton Rouge,Baton Rouge,Assumption Parish,,
Louisiana,Baton Rouge,Baton Rouge,East Baton Rouge Parish,,
Louisiana,Baton Rouge,Baton Rouge,East Feliciana Parish,,
Louisiana,Baton Rouge,Baton Rouge,Iberville Parish,,
Louisiana,Baton Rouge,Baton Rouge,Livingston Parish,,
Louisiana,Baton Rouge,Baton Rouge,Pointe Coupee Parish,,
Louisiana,Baton Rouge,Baton Rouge,St. Helena Parish,,
Louisiana,Baton Rouge,Baton Rouge,St. James Parish,,
Louisiana,Baton Rouge,Baton Rouge,Tangipahoa Parish,,
Louisiana,Baton Rouge,Baton Rouge,West Baton Rouge Parish,,
Louisiana,Baton Rouge,Baton Rouge,West Feliciana Parish,,
Louisiana,Houma-Thibodaux,Houma-Thibodaux,Lafourche Parish,,
Louisiana,Houma-Thibodaux,Houma-Thibodaux,Terrebonne Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,Acadia Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,Evangeline Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,Iberia Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,Lafayette Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,St. Landry Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,St. Martin Parish,,
Louisiana,Lafayette in Louisiana,"Houma-Thibodaux, Lafayette in Louisiana",St. Mary Parish,,
Louisiana,Lafayette in Louisiana,Lafayette in Louisiana,Vermilion Parish,,
Louisiana,Lake Charles,Lake Charles,Allen Parish,,
Louisiana,Lake Charles,Lake Charles,Beauregard Parish,,
Louisiana,Lake Charles,Lake Charles,Calcasieu Parish,,
Louisiana,Lake Charles,Lake Charles,Cameron Parish,,
Louisiana,Lake Charles,Lake Charles,Jefferson Davis Parish,,
Louisiana,New Orleans,"Houma-Thibodaux, New Orleans",Jefferson Parish,,
Louisiana,New Orleans,New Orleans,Orleans Parish,,
Louisiana,New Orleans,New Orleans,Plaquemines Parish,,
Louisiana,New Orleans,New Orleans,St. Bernard Parish,,
Louisiana,New Orleans,New Orleans,St. Charles Parish,,
Louisiana,New Orleans,New Orleans,St. John the Baptist Parish,,
Louisiana,New Orleans,New Orleans,St. Tammany Parish,,
Louisiana,New Orleans,New Orleans,Washington Parish,,
Louisiana,Shreveport,Shreveport,Bienville Parish,,
Louisiana,Shreveport,Shreveport,Bossier Parish,,
Louisiana,Shreveport,Shreveport,Caddo Parish,,
Louisiana,Shreveport,Shreveport,Claiborne Parish,,
Louisiana,Shreveport,Shreveport,De Soto Parish,,
Louisiana,Shreveport,Shreveport,East Carroll Parish,,
Louisiana,Shreveport,Shreveport,Jackson Parish,,
Louisiana,Shreveport,Shreveport,Lincoln Parish,,
Louisiana,Shreveport,Shreveport,Morehouse Parish,,
Louisiana,Shreveport,Shreveport,Ouachita Parish,,
Louisiana,Shreveport,Shreveport,Red River Parish,,
Louisiana,Shreveport,Shreveport,Richland Parish,,
Louisiana,Shreveport,Shreveport,Sabine Parish,,
Louisiana,Shreveport,Shreveport,Union Parish,,
Louisiana,Shreveport,Shreveport,Webster Parish,,
Louisiana,Shreveport,Shreveport,West Carroll Parish,,
Maine,Portland in Maine,Portland in Maine,Androscoggin County,,
Maine,Portland in Maine,Portland in Maine,Aroostook County,,
Maine,Portland in Maine,Portland in Maine,Cumberland County,,
Maine,Portland in Maine,Portland in Maine,Franklin County,,
Maine,Portland in Maine,Portland in Maine,Hancock County,,
Maine,Portland in Maine,Portland in Maine,Kennebec County,,
Maine,Portland in Maine,Portland in Maine,Knox County,,
Maine,Portland in Maine,Portland in Maine,Lincoln County,,
Maine,Portland in Maine,Portland in Maine,Oxford County,,
Maine,Portland in Maine,Portland in Maine,Penobscot County,,
Maine,Portland in Maine,Portland in Maine,Piscataquis County,,
Maine,Portland in Maine,Portland in Maine,Sagadahoc County,,
Maine,Portland in Maine,Portland in Maine,Somerset County,,
Maine,Portland in Maine,Portland in Maine,Waldo County,,
Maine,Portland in Maine,Portland in Maine,Washington County,,
Maine,Portland in Maine,Portland in Maine,York County,,
Maryland,Baltimore,Baltimore,Allegany County,,
Maryland,Baltimore,Baltimore,Anne Arundel County,,
Maryland,Baltimore,Baltimore,Baltimore city,,
Maryland,Baltimore,Baltimore,Baltimore County,,
Maryland,Baltimore,Baltimore,Carroll County,,
Maryland,Baltimore,Baltimore,Frederick County,,
Maryland,Baltimore,Baltimore,Garrett County,,
Maryland,Baltimore,Baltimore,Harford County,,
Maryland,Baltimore,Baltimore,Howard County,,
Maryland,Baltimore,Baltimore,Washington County,,
Maryland,Washington,Washington,Calvert County,,
Maryland,Washington,Washington,Charles County,,
Maryland,Washington,Washington,Montgomery County,,
Maryland,Washington,Washington,Prince George's County,,
Maryland,Washington,Washington,St. Mary's County,,
Maryland,Wilmington,Wilmington,Caroline County,,
Maryland,Wilmington,Wilmington,Cecil County,,
Maryland,Wilmington,Wilmington,Dorchester County,,
Maryland,Wilmington,Wilmington,Kent County,,
Maryland,Wilmington,Wilmington,Queen Anne's County,,
Maryland,Wilmington,Wilmington,Somerset County,,
Maryland,Wilmington,Wilmington,Talbot County,,
Maryland,Wilmington,Wilmington,Wicomico County,,
Maryland,Wilmington,Wilmington,Worcester County,,
Massachusetts,Boston,Boston,Essex County,,
Massachusetts,Boston,Boston,Middlesex County,,
Massachusetts,Boston,Boston,Norfolk County,,
Massachusetts,Boston,"Boston, Fall River",Plymouth County,,
Massachusetts,Boston,Boston,Suffolk County,,
Massachusetts,Fall River,Fall River,Barnstable County,,
Massachusetts,Fall River,Fall River,Bristol County,,
Massachusetts,Fall River,Fall River,Dukes County,,
Massachusetts,Fall River,Fall River,Nantucket County,,
Massachusetts,Springfield in Massachusetts,Springfield in Massachusetts,Berkshire County,,
Massachusetts,Springfield in Massachusetts,Springfield in Massachusetts,Franklin County,,
Massachusetts,Springfield in Massachusetts,Springfield in Massachusetts,Hampden County,,
Massachusetts,Springfield in Massachusetts,Springfield in Massachusetts,Hampshire County,,
Massachusetts,Worcester,Worcester,Worcester County,,
Michigan,Detroit,Detroit,Lapeer County,,
Michigan,Detroit,Detroit,Macomb County,,
Michigan,Detroit,Detroit,Monroe County,,
Michigan,Detroit,Detroit,Oakland County,,
Michigan,Detroit,Detroit,St. Clair County,,
Michigan,Detroit,Detroit,Wayne County,,
Michigan,Gaylord,Gaylord,Alcona County,,
Michigan,Gaylord,Gaylord,Alpena County,,
Michigan,Gaylord,Gaylord,Antrim County,,
Michigan,Gaylord,Gaylord,Benzie County,,
Michigan,Gaylord,Gaylord,Charlevoix County,,
Michigan,Gaylord,Gaylord,Cheboygan County,,
Michigan,Gaylord,Gaylord,Crawford County,,
Michigan,Gaylord,Gaylord,Emmet County,,
Michigan,Gaylord,Gaylord,Grand Traverse County,,
Michigan,Gaylord,Gaylord,Iosco County,,
Michigan,Gaylord,Gaylord,Kalkaska County,,
Michigan,Gaylord,Gaylord,Leelanau County,,
Michigan,Gaylord,Gaylord,Manistee County,,
Michigan,Gaylord,Gaylord,Missaukee County,,
Michigan,Gaylord,Gaylord,Montmorency County,,
Michigan,Gaylord,Gaylord,Ogemaw County,,
Michigan,Gaylord,Gaylord,Oscoda County,,
Michigan,Gaylord,Gaylord,Otsego County,,
Michigan,Gaylord,Gaylord,Presque Isle County,,
Michigan,Gaylord,Gaylord,Roscommon County,,
Michigan,Gaylord,Gaylord,Wexford County,,
Michigan,Grand Rapids,Grand Rapids,Ionia County,,
Michigan,Grand Rapids,Grand Rapids,Kent County,,
Michigan,Grand Rapids,Grand Rapids,Lake County,,
Michigan,Grand Rapids,Grand Rapids,Mason County,,
Michigan,Grand Rapids,Grand Rapids,Mecosta County,,
Michigan,Grand Rapids,Grand Rapids,Montcalm County,,
Michigan,Grand Rapids,Grand Rapids,Muskegon County,,
Michigan,Grand Rapids,Grand Rapids,Newaygo County,,
Michigan,Grand Rapids,Grand Rapids,Oceana County,,
Michigan,Grand Rapids,Grand Rapids,Osceola County,,
Michigan,Grand Rapids,Grand Rapids,Ottawa County,,
Michigan,Kalamazoo,Kalamazoo,Allegan County,,
Michigan,Kalamazoo,Kalamazoo,Barry County,,
Michigan,Kalamazoo,Kalamazoo,Berrien County,,
Michigan,Kalamazoo,Kalamazoo,Branch County,,
Michigan,Kalamazoo,Kalamazoo,Calhoun County,,
Michigan,Kalamazoo,Kalamazoo,Cass County,,
Michigan,Kalamazoo,Kalamazoo,Kalamazoo County,,
Michigan,Kalamazoo,Kalamazoo,St. Joseph County,,
Michigan,Kalamazoo,Kalamazoo,Van Buren County,,
Michigan,Lansing,Lansing,Clinton County,,
Michigan,Lansing,Lansing,Eaton County,,
Michigan,Lansing,Lansing,Genesee County,,
Michigan,Lansing,Lansing,Hillsdale County,,
Michigan,Lansing,Lansing,Ingham County,,
Michigan,Lansing,Lansing,Jackson County,,
Michigan,Lansing,Lansing,Lenawee County,,
Michigan,Lansing,Lansing,Livingston County,,
Michigan,Lansing,Lansing,Shiawassee County,,
Michigan,Lansing,Lansing,Washtenaw County,,
Michigan,Marquette,Marquette,Alger County,,
Michigan,Marquette,Marquette,Baraga County,,
Michigan,Marquette,Marquette,Chippewa County,,
Michigan,Marquette,Marquette,Delta County,,
Michigan,Marquette,Marquette,Dickinson County,,
Michigan,Marquette,Marquette,Gogebic County,,
Michigan,Marquette,Marquette,Houghton County,,
Michigan,Marquette,Marquette,Iron County,,
Michigan,Marquette,Marquette,Keweenaw County,,
Michigan,Marquette,Marquette,Luce County,,
Michigan,Marquette,Marquette,Mackinac County,,
Michigan,Marquette,Marquette,Marquette County,,
Michigan,Marquette,Marquette,Menominee County,,
Michigan,Marquette,Marquette,Ontonagon County,,
Michigan,Marquette,Marquette,Schoolcraft County,,
Michigan,Saginaw,Saginaw,Arenac County,,
Michigan,Saginaw,Saginaw,Bay County,,
Michigan,Saginaw,Saginaw,Clare County,,
Michigan,Saginaw,Saginaw,Gladwin County,,
Michigan,Saginaw,Saginaw,Gratiot County,,
Michigan,Saginaw,Saginaw,Huron County,,
Michigan,Saginaw,Saginaw,Isabella County,,
Michigan,Saginaw,Saginaw,Midland County,,
Michigan,Saginaw,Saginaw,Saginaw County,,
Michigan,Saginaw,Saginaw,Sanilac County,,
Michigan,Saginaw,Saginaw,Tuscola County,,
Minnesota,Crookston,Crookston,Becker County,,
Minnesota,Crookston,Crookston,Beltrami County,,
Minnesota,Crookston,Crookston,Clay County,,
Minnesota,Crookston,Crookston,Clearwater County,,
Minnesota,Crookston,Crookston,Hubbard County,,
Minnesota,Crookston,Crookston,Kittson County,,
Minnesota,Crookston,Crookston,Lake of the Woods County,,
Minnesota,Crookston,Crookston,Mahnomen County,,
Minnesota,Crookston,Crookston,Marshall County,,
Minnesota,Crookston,Crookston,Norman County,,
Minnesota,Crookston,Crookston,Pennington County,,
Minnesota,Crookston,Crookston,Polk County,,
Minnesota,Crookston,Crookston,Red Lake County,,
Minnesota,Crookston,Crookston,Roseau County,,
Minnesota,Duluth,Duluth,Aitkin County,,
Minnesota,Duluth,Duluth,Carlton County,,
Minnesota,Duluth,Duluth,Cass County,,
Minnesota,Duluth,Duluth,Cook County,,
Minnesota,Duluth,Duluth,Crow Wing County,,
Minnesota,Duluth,Duluth,Itasca County,,
Minnesota,Duluth,Duluth,Koochiching County,,
Minnesota,Duluth,Duluth,Lake County,,
Minnesota,Duluth,Duluth,Pine County,,
Minnesota,Duluth,Duluth,St. Louis County,,
Minnesota,New Ulm,New Ulm,Big Stone County,,
Minnesota,New Ulm,New Ulm,Brown County,,
Minnesota,New Ulm,New Ulm,Chippewa County,,
Minnesota,New Ulm,New Ulm,Kandiyohi County,,
Minnesota,New Ulm,New Ulm,Lac qui Parle County,,
Minnesota,New Ulm,New Ulm,Lincoln County,,
Minnesota,New Ulm,New Ulm,Lyon County,,
Minnesota,New Ulm,New Ulm,McLeod County,,
Minnesota,New Ulm,New Ulm,Meeker County,,
Minnesota,New Ulm,New Ulm,Nicollet County,,
Minnesota,New Ulm,New Ulm,Redwood County,,
Minnesota,New Ulm,New Ulm,Renville County,,
Minnesota,New Ulm,New Ulm,Sibley County,,
Minnesota,New Ulm,New Ulm,Swift County,,
Minnesota,New Ulm,New Ulm,Yellow Medicine County,,
Minnesota,St. Cloud,St. Cloud,Benton County,,
Minnesota,St. Cloud,St. Cloud,Douglas County,,
Minnesota,St. Cloud,St. Cloud,Grant County,,
Minnesota,St. Cloud,St. Cloud,Isanti County,,
Minnesota,St. Cloud,St. Cloud,Kanabec County,,
Minnesota,St. Cloud,St. Cloud,Mille Lacs County,,
Minnesota,St. Cloud,St. Cloud,Morrison County,,
Minnesota,St. Cloud,St. Cloud,Otter Tail County,,
Minnesota,St. Cloud,St. Cloud,Pope County,,
Minnesota,St. Cloud,St. Cloud,Sherburne County,,
Minnesota,St. Cloud,St. Cloud,Stearns County,,
Minnesota,St. Cloud,St. Cloud,Stevens County,,
Minnesota,St. Cloud,St. Cloud,Todd County,,
Minnesota,St. Cloud,St. Cloud,Traverse County,,
Minnesota,St. Cloud,St. Cloud,Wadena County,,
Minnesota,St. Cloud,St. Cloud,Wilkin County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Anoka County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Carver County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Chisago County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Dakota County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Goodhue County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Hennepin County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Le Sueur County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Ramsey County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Rice County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Scott County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Washington County,,
Minnesota,St. Paul and Minneapolis,St. Paul and Minneapolis,Wright County,,
Minnesota,Winona-Rochester,Winona-Rochester,Blue Earth County,,
Minnesota,Winona-Rochester,Winona-Rochester,Cottonwood County,,
Minnesota,Winona-Rochester,Winona-Rochester,Dodge County,,
Minnesota,Winona-Rochester,Winona-Rochester,Faribault County,,
Minnesota,Winona-Rochester,Winona-Rochester,Fillmore County,,
Minnesota,Winona-Rochester,Winona-Rochester,Freeborn County,,
Minnesota,Winona-Rochester,Winona-Rochester,Houston County,,
Minnesota,Winona-Rochester,Winona-Rochester,Jackson County,,
Minnesota,Winona-Rochester,Winona-Rochester,Martin County,,
Minnesota,Winona-Rochester,Winona-Rochester,Mower County,,
Minnesota,Winona-Rochester,Winona-Rochester,Murray County,,
Minnesota,Winona-Rochester,Winona-Rochester,Nobles County,,
Minnesota,Winona-Rochester,Winona-Rochester,Olmsted County,,
Minnesota,Winona-Rochester,Winona-Rochester,Pipestone County,,
Minnesota,Winona-Rochester,Winona-Rochester,Rock County,,
Minnesota,Winona-Rochester,Winona-Rochester,Steele County,,
Minnesota,Winona-Rochester,Winona-Rochester,Wabasha County,,
Minnesota,Winona-Rochester,Winona-Rochester,Waseca County,,
Minnesota,Winona-Rochester,Winona-Rochester,Watonwan County,,
Minnesota,Winona-Rochester,Winona-Rochester,Winona County,,
Mississippi,Biloxi,Biloxi,Covington County,,
Mississippi,Biloxi,Biloxi,Forrest County,,
Mississippi,Biloxi,Biloxi,George County,,
Mississippi,Biloxi,Biloxi,Greene County,,
Mississippi,Biloxi,Biloxi,Hancock County,,
Mississippi,Biloxi,Biloxi,Harrison County,,
Mississippi,Biloxi,Biloxi,Jackson County,,
Mississippi,Biloxi,Biloxi,Jefferson Davis County,,
Mississippi,Biloxi,Biloxi,Jones County,,
Mississippi,Biloxi,Biloxi,Lamar County,,
Mississippi,Biloxi,Biloxi,Lawrence County,,
Mississippi,Biloxi,Biloxi,Marion County,,
Mississippi,Biloxi,Biloxi,Pearl River County,,
Mississippi,Biloxi,Biloxi,Perry County,,
Mississippi,Biloxi,Biloxi,Stone County,,
Mississippi,Biloxi,Biloxi,Walthall County,,
Mississippi,Biloxi,Biloxi,Wayne County,,
Mississippi,Jackson,Jackson,Adams County,,
Mississippi,Jackson,Jackson,Alcorn County,,
Mississippi,Jackson,Jackson,Amite County,,
Mississippi,Jackson,Jackson,Attala County,,
Mississippi,Jackson,Jackson,Benton County,,
Mississippi,Jackson,Jackson,Bolivar County,,
Mississippi,Jackson,Jackson,Calhoun County,,
Mississippi,Jackson,Jackson,Carroll County,,
Mississippi,Jackson,Jackson,Chickasaw County,,
Mississippi,Jackson,Jackson,Choctaw County,,
Mississippi,Jackson,Jackson,Claiborne County,,
Mississippi,Jackson,Jackson,Clarke County,,
Mississippi,Jackson,Jackson,Clay County,,
Mississippi,Jackson,Jackson,Coahoma County,,
Mississippi,Jackson,Jackson,Copiah County,,
Mississippi,Jackson,Jackson,DeSoto County,,
Mississippi,Jackson,Jackson,Franklin County,,
Mississippi,Jackson,Jackson,Grenada County,,
Mississippi,Jackson,Jackson,Hinds County,,
Mississippi,Jackson,Jackson,Holmes County,,
Mississippi,Jackson,Jackson,Humphreys County,,
Mississippi,Jackson,Jackson,Issaquena County,,
Mississippi,Jackson,Jackson,Itawamba County,,
Mississippi,Jackson,Jackson,Jasper County,,
Mississippi,Jackson,Jackson,Jefferson County,,
Mississippi,Jackson,Jackson,Kemper County,,
Mississippi,Jackson,Jackson,Lafayette County,,
Mississippi,Jackson,Jackson,Lauderdale County,,
Mississippi,Jackson,Jackson,Leake County,,
Mississippi,Jackson,Jackson,Lee County,,
Mississippi,Jackson,Jackson,Leflore County,,
Mississippi,Jackson,Jackson,Lincoln County,,
Mississippi,Jackson,Jackson,Lowndes County,,
Mississippi,Jackson,Jackson,Madison County,,
Mississippi,Jackson,Jackson,Marshall County,,
Mississippi,Jackson,Jackson,Monroe County,,
Mississippi,Jackson,Jackson,Montgomery County,,
Mississippi,Jackson,Jackson,Neshoba County,,
Mississippi,Jackson,Jackson,Newton County,,
Mississippi,Jackson,Jackson,Noxubee County,,
Mississippi,Jackson,Jackson,Oktibbeha County,,
Mississippi,Jackson,Jackson,Panola County,,
Mississippi,Jackson,Jackson,Pike County,,
Mississippi,Jackson,Jackson,Pontotoc County,,
Mississippi,Jackson,Jackson,Prentiss County,,
Mississippi,Jackson,Jackson,Quitman County,,
Mississippi,Jackson,Jackson,Rankin County,,
Mississippi,Jackson,Jackson,Scott County,,
Mississippi,Jackson,Jackson,Sharkey County,,
Mississippi,Jackson,Jackson,Simpson County,,
Mississippi,Jackson,Jackson,Smith County,,
Mississippi,Jackson,Jackson,Sunflower County,,
Mississippi,Jackson,Jackson,Tallahatchie County,,
Mississippi,Jackson,Jackson,Tate County,,
Mississippi,Jackson,Jackson,Tippah County,,
Mississippi,Jackson,Jackson,Tishomingo County,,
Mississippi,Jackson,Jackson,Tunica County,,
Mississippi,Jackson,Jackson,Union County,,
Mississippi,Jackson,Jackson,Warren County,,
Mississippi,Jackson,Jackson,Washington County,,
Mississippi,Jackson,Jackson,Webster County,,
Mississippi,Jackson,Jackson,Wilkinson County,,
Mississippi,Jackson,Jackson,Winston County,,
Mississippi,Jackson,Jackson,Yalobusha County,,
Mississippi,Jackson,Jackson,Yazoo County,,
Missouri,Jefferson City,Jefferson City,Adair County,,
Missouri,Jefferson City,Jefferson City,Audrain County,,
Missouri,Jefferson City,Jefferson City,Benton County,,
Missouri,Jefferson City,Jefferson City,Boone County,,
Missouri,Jefferson City,Jefferson City,Callaway County,,
Missouri,Jefferson City,Jefferson City,Camden County,,
Missouri,Jefferson City,Jefferson City,Chariton County,,
Missouri,Jefferson City,Jefferson City,Clark County,,
Missouri,Jefferson City,Jefferson City,Cole County,,
Missouri,Jefferson City,Jefferson City,Cooper County,,
Missouri,Jefferson City,Jefferson City,Crawford County,,
Missouri,Jefferson City,Jefferson City,Gasconade County,,
Missouri,Jefferson City,Jefferson City,Hickory County,,
Missouri,Jefferson City,Jefferson City,Howard County,,
Missouri,Jefferson City,Jefferson City,Knox County,,
Missouri,Jefferson City,Jefferson City,Lewis County,,
Missouri,Jefferson City,Jefferson City,Linn County,,
Missouri,Jefferson City,Jefferson City,Macon County,,
Missouri,Jefferson City,Jefferson City,Maries County,,
Missouri,Jefferson City,Jefferson City,Marion County,,
Missouri,Jefferson City,Jefferson City,Miller County,,
Missouri,Jefferson City,Jefferson City,Moniteau County,,
Missouri,Jefferson City,Jefferson City,Monroe County,,
Missouri,Jefferson City,Jefferson City,Montgomery County,,
Missouri,Jefferson City,Jefferson City,Morgan County,,
Missouri,Jefferson City,Jefferson City,Osage County,,
Missouri,Jefferson City,Jefferson City,Pettis County,,
Missouri,Jefferson City,Jefferson City,Phelps County,,
Missouri,Jefferson City,Jefferson City,Pike County,,
Missouri,Jefferson City,Jefferson City,Pulaski County,,
Missouri,Jefferson City,Jefferson City,Putnam County,,
Missouri,Jefferson City,Jefferson City,Ralls County,,
Missouri,Jefferson City,Jefferson City,Randolph County,,
Missouri,Jefferson City,Jefferson City,Saline County,,
Missouri,Jefferson City,Jefferson City,Schuyler County,,
Missouri,Jefferson City,Jefferson City,Scotland County,,
Missouri,Jefferson City,Jefferson City,Shelby County,,
Missouri,Jefferson City,Jefferson City,Sullivan County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Andrew County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Atchison County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Bates County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Buchanan County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Caldwell County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Carroll County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Cass County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Clay County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Clinton County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Daviess County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,DeKalb County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Gentry County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Grundy County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Harrison County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Henry County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Holt County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Jackson County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Johnson County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Lafayette County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Livingston County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Mercer County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Nodaway County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Platte County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Ray County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,St. Clair County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Vernon County,,
Missouri,Kansas City-St. Joseph,Kansas City-St. Joseph,Worth County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Barry County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Barton County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Bollinger County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Butler County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Cape Girardeau County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Carter County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Cedar County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Christian County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Dade County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Dallas County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Dent County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Douglas County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Dunklin County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Greene County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Howell County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Iron County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Jasper County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Laclede County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Lawrence County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Madison County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,McDonald County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Mississippi County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,New Madrid County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Newton County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Oregon County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Ozark County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Pemiscot County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Polk County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Reynolds County,,
